Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Bankruptcies,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Home Ownership_Have Mortgage,Home Ownership_Home Mortgage,Home Ownership_Own Home,Home Ownership_Rent,Purpose_business loan,Purpose_buy a car,Purpose_buy house,Purpose_debt consolidation,Purpose_educational expenses,Purpose_home improvements,Purpose_major purchase,Purpose_medical bills,Purpose_moving,Purpose_other,Purpose_small business,Purpose_take a trip,Purpose_vacation,Purpose_wedding,Term_Long Term,Term_Short Term
2330122.0,10,0.0,17.0,26.0,157586.0,0.0,0.0,99999999.0,107654.0,35709.0,709.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1672380.0,0,0.0,13.0,20.6,339658.0,0.0,0.0,339944.0,146965.0,30521.0,7080.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1453500.0,10,0.0,7.0,19.4,136906.0,0.0,0.0,168300.0,111720.0,6529.0,721.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1323882.0,2,0.0,19.0,18.0,1273734.0,0.0,0.0,597828.0,779931.0,27471.0,744.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1584315.0,10,0.0,9.0,24.5,386496.0,0.0,0.0,211508.0,294747.0,36439.0,743.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1981472.0,10,0.0,13.0,23.1,5135702.0,0.0,0.0,222750.0,1610041.0,23778.0,727.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1722958.0,6,0.0,6.0,19.6,513150.0,0.0,0.0,107602.0,163533.0,3963.0,750.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1256489.0,10,0.0,12.0,28.2,952930.0,0.0,0.0,335742.0,334134.0,17905.0,747.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1300075.0,10,0.0,10.0,28.5,294470.0,0.0,0.0,99999999.0,142671.0,18851.0,748.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
692132.0,7,0.0,9.0,13.3,637076.0,0.0,0.0,320562.0,309206.0,8594.0,747.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
991363.0,7,0.0,4.0,16.1,55198.0,0.0,0.0,99999999.0,47766.0,9996.0,719.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
887034.0,6,0.0,12.0,16.0,796334.0,0.0,0.0,446116.0,513760.0,9240.0,692.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1587868.0,2,0.0,5.0,9.6,407088.0,0.0,0.0,315194.0,261915.0,7344.0,718.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3095632.0,3,0.0,15.0,21.0,508354.0,0.0,0.0,99999999.0,288002.0,41017.0,739.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1259206.0,10,0.0,8.0,28.3,805244.0,0.0,0.0,99999999.0,476368.0,18154.0,744.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1896447.0,10,0.0,3.0,20.8,55946.0,0.0,0.0,271128.0,48317.0,10683.0,702.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1016975.0,8,0.0,12.0,11.5,935220.0,0.0,0.0,540804.0,685729.0,18390.0,715.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1801713.0,2,0.0,10.0,22.6,850762.0,0.0,0.0,266332.0,294633.0,18618.0,738.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
803928.0,9,0.0,10.0,17.7,422136.0,0.0,0.0,54120.0,1463.0,15878.0,734.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1723528.0,7,0.0,13.0,15.7,986436.0,0.0,0.0,759220.0,222357.0,28582.0,693.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
756428.0,6,0.0,11.0,13.9,275660.0,0.0,0.0,164230.0,134520.0,18595.0,7400.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1028280.0,0,0.0,9.0,20.0,391688.0,0.0,0.0,207812.0,195852.0,16967.0,739.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1614354.0,2,0.0,16.0,13.7,1196052.0,0.0,0.0,439824.0,734445.0,43049.0,6860.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1362186.0,10,0.0,13.0,33.3,950400.0,0.0,0.0,338558.0,702601.0,36666.0,746.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
793250.0,10,0.0,9.0,19.3,277838.0,0.0,0.0,366850.0,203718.0,17121.0,686.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1335909.0,2,0.0,19.0,15.8,548966.0,1.0,1.0,326810.0,199595.0,31839.0,719.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
670928.0,10,0.0,12.0,17.7,968286.0,0.0,0.0,188672.0,381330.0,12803.0,743.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
836627.0,9,0.0,10.0,11.7,688578.0,0.0,0.0,99999999.0,324102.0,13665.0,730.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1045494.0,6,0.0,8.0,33.6,742126.0,0.0,0.0,533544.0,198037.0,5733.0,719.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1529956.0,1,0.0,9.0,9.7,505560.0,0.0,0.0,443960.0,276374.0,9167.0,6270.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1358158.0,10,0.0,3.0,19.8,152746.0,0.0,0.0,400246.0,56449.0,985.0,706.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1250808.0,10,0.0,7.0,13.7,309694.0,1.0,1.0,356510.0,122227.0,17199.0,717.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1436552.0,10,0.0,10.0,27.0,321706.0,0.0,0.0,354860.0,250610.0,38787.0,660.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1593796.0,8,0.0,13.0,15.1,1133110.0,0.0,0.0,194194.0,597911.0,28688.0,734.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3427866.0,10,0.0,15.0,22.0,1120482.0,0.0,0.0,99999999.0,687059.0,26052.0,671.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1064950.0,10,0.0,12.0,17.6,395736.0,0.0,0.0,482790.0,60154.0,13845.0,699.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1064969.0,1,0.0,17.0,24.1,302610.0,0.0,0.0,89672.0,219792.0,21388.0,746.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
474943.0,6,0.0,2.0,12.5,125906.0,1.0,1.0,77264.0,68286.0,1354.0,721.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
937612.0,6,0.0,4.0,11.4,220858.0,0.0,0.0,39380.0,169575.0,8829.0,725.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
862353.0,1,0.0,19.0,16.5,840752.0,0.0,0.0,299002.0,336908.0,16241.0,7260.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1158696.0,9,0.0,11.0,18.4,574882.0,1.0,1.0,485782.0,373350.0,22112.0,717.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1041371.0,10,0.0,17.0,16.9,436084.0,0.0,0.0,99999999.0,102828.0,13763.0,715.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1036963.0,10,0.0,9.0,16.1,266156.0,1.0,1.0,176836.0,119985.0,13567.0,746.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2174018.0,10,0.0,14.0,19.5,536910.0,0.0,0.0,772860.0,219336.0,25545.0,732.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
968050.0,10,0.0,6.0,18.0,805266.0,0.0,0.0,515614.0,212116.0,15327.0,737.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2127620.0,10,0.0,11.0,32.5,244222.0,0.0,0.0,223960.0,179702.0,29432.0,704.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
737086.0,0,0.0,11.0,15.7,1515030.0,0.0,0.0,420552.0,425239.0,18243.0,686.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1235247.0,4,0.0,6.0,12.3,92466.0,0.0,0.0,92422.0,15010.0,4756.0,6990.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1899620.0,10,0.0,13.0,20.8,1344640.0,0.0,0.0,549890.0,581799.0,18363.0,746.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
894425.0,3,0.0,9.0,32.4,1969066.0,0.0,0.0,496892.0,841776.0,28398.0,673.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
970672.0,0,0.0,18.0,17.9,1789568.0,0.0,0.0,99999999.0,612028.0,22245.0,739.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1177183.0,10,0.0,15.0,16.4,503294.0,0.0,0.0,475970.0,283841.0,24328.0,6670.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1577152.0,10,0.0,9.0,30.5,592174.0,0.0,0.0,99999999.0,474582.0,15772.0,742.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1299942.0,10,0.0,11.0,27.0,939554.0,0.0,0.0,538648.0,508782.0,16357.0,684.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1499632.0,2,0.0,9.0,11.5,88968.0,0.0,0.0,99999999.0,44327.0,3737.0,724.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1101050.0,5,0.0,12.0,15.7,1075272.0,0.0,0.0,259292.0,420679.0,25232.0,749.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
966720.0,10,1.0,11.0,20.4,219362.0,1.0,0.0,438790.0,130359.0,23040.0,6990.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1050624.0,5,0.0,8.0,17.0,318142.0,0.0,0.0,99999999.0,111283.0,21013.0,721.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1152198.0,10,2.0,6.0,24.4,381128.0,2.0,0.0,311300.0,249831.0,25732.0,7480.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1300474.0,10,0.0,9.0,22.7,505582.0,0.0,0.0,451748.0,218766.0,29694.0,743.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1211174.0,10,0.0,5.0,19.4,252582.0,0.0,0.0,215754.0,139821.0,9841.0,726.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2040885.0,8,0.0,20.0,17.8,1616428.0,0.0,0.0,451154.0,1053987.0,37076.0,738.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
895394.0,10,0.0,10.0,13.5,325952.0,1.0,1.0,181434.0,55746.0,5783.0,737.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1202263.0,8,0.0,10.0,17.0,181852.0,1.0,1.0,157168.0,112917.0,12243.0,712.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
780843.0,10,0.0,5.0,22.4,387134.0,0.0,0.0,107646.0,60857.0,3846.0,750.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2226477.0,4,0.0,18.0,18.7,820204.0,0.0,0.0,555610.0,393148.0,31356.0,738.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
693443.0,6,0.0,5.0,15.0,390412.0,0.0,0.0,236412.0,287603.0,15371.0,703.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
761083.0,10,0.0,15.0,15.4,593032.0,0.0,0.0,214940.0,285285.0,13065.0,714.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1453937.0,1,0.0,7.0,15.4,404074.0,1.0,1.0,359150.0,220552.0,31259.0,746.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
773984.0,10,0.0,10.0,16.6,562782.0,0.0,0.0,313676.0,290643.0,15286.0,742.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1018818.0,10,0.0,3.0,21.7,358358.0,0.0,0.0,262152.0,150100.0,3922.0,703.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
608855.0,1,0.0,8.0,12.2,487388.0,0.0,0.0,211486.0,317794.0,7864.0,742.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1330399.0,1,0.0,13.0,7.6,654412.0,0.0,0.0,99999999.0,176339.0,23171.0,728.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
699732.0,2,0.0,6.0,14.9,252384.0,0.0,0.0,270072.0,84360.0,12129.0,728.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
784320.0,3,0.0,12.0,15.6,634370.0,0.0,0.0,99999999.0,237215.0,4458.0,737.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1179653.0,5,0.0,20.0,14.4,489896.0,0.0,0.0,99999999.0,145540.0,16908.0,745.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1121190.0,10,0.0,12.0,13.2,1066450.0,0.0,0.0,622600.0,47899.0,35972.0,698.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1549336.0,5,0.0,20.0,11.3,915794.0,0.0,0.0,451858.0,393091.0,30599.0,716.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
919714.0,10,0.0,10.0,10.7,184976.0,0.0,0.0,99999999.0,114551.0,14026.0,710.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1243892.0,4,0.0,12.0,17.9,1152822.0,0.0,0.0,221584.0,115482.0,5494.0,661.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
597664.0,4,0.0,8.0,18.5,116248.0,0.0,0.0,89298.0,32927.0,1434.0,717.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
840351.0,6,0.0,6.0,20.5,141614.0,0.0,0.0,99999999.0,93936.0,6205.0,738.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1592713.0,10,0.0,16.0,17.4,885610.0,0.0,0.0,607508.0,584345.0,22829.0,682.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1745948.0,4,0.0,5.0,10.2,114840.0,0.0,0.0,99999999.0,76950.0,1891.0,663.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
746624.0,5,0.0,12.0,16.4,350702.0,1.0,1.0,99999999.0,82688.0,5301.0,735.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
896135.0,10,0.0,15.0,28.2,551034.0,1.0,1.0,324258.0,109459.0,21134.0,695.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
747916.0,9,0.0,15.0,17.2,248886.0,0.0,0.0,180246.0,85766.0,12278.0,661.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
600571.0,2,0.0,10.0,6.8,229416.0,0.0,0.0,139304.0,90744.0,11161.0,7310.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
521569.0,0,0.0,10.0,10.1,174680.0,0.0,0.0,114862.0,134273.0,4390.0,718.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
745028.0,10,0.0,7.0,20.9,666050.0,0.0,0.0,215666.0,402078.0,17322.0,741.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1280372.0,2,0.0,12.0,16.5,398750.0,0.0,0.0,109010.0,262751.0,19526.0,713.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
699466.0,4,0.0,17.0,18.0,355410.0,0.0,0.0,99999999.0,111112.0,18594.0,741.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1938570.0,10,0.0,13.0,16.3,653796.0,0.0,0.0,336710.0,159790.0,53634.0,7390.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
811490.0,4,0.0,6.0,15.1,326436.0,0.0,0.0,331672.0,157320.0,7709.0,713.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1651328.0,3,0.0,11.0,19.8,605220.0,0.0,0.0,333498.0,274930.0,10445.0,743.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1167474.0,3,0.0,5.0,17.1,1251272.0,0.0,0.0,99999999.0,28101.0,3425.0,748.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1146726.0,10,0.0,6.0,21.6,148390.0,0.0,0.0,221298.0,75088.0,6250.0,723.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
761824.0,0,0.0,13.0,12.0,288684.0,1.0,0.0,264638.0,68324.0,10539.0,7310.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1749843.0,5,0.0,11.0,17.5,148566.0,0.0,0.0,267344.0,63384.0,23623.0,742.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1459770.0,4,0.0,8.0,40.4,1035276.0,0.0,0.0,270446.0,750139.0,15936.0,744.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1349152.0,10,0.0,10.0,24.0,1307328.0,0.0,0.0,468644.0,991306.0,28669.0,7190.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2069309.0,0,0.0,14.0,13.4,623194.0,0.0,0.0,424754.0,508592.0,39489.0,729.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2048428.0,9,0.0,6.0,30.5,1167958.0,0.0,0.0,217602.0,850326.0,45577.0,738.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2003854.0,4,0.0,9.0,22.6,254232.0,1.0,1.0,99999999.0,137446.0,14294.0,720.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2124276.0,0,0.0,9.0,34.1,2800864.0,0.0,0.0,295152.0,1799680.0,18410.0,704.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1719500.0,2,0.0,11.0,16.9,500896.0,0.0,0.0,459470.0,341753.0,21780.0,739.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
675317.0,0,0.0,7.0,10.5,591338.0,0.0,0.0,22352.0,25023.0,7541.0,618.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1330798.0,10,0.0,8.0,23.1,1065350.0,0.0,0.0,676346.0,574123.0,13863.0,586.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
631769.0,2,0.0,9.0,29.6,281446.0,0.0,0.0,253814.0,243333.0,13162.0,695.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1883660.0,4,0.0,11.0,20.3,617628.0,0.0,0.0,99999999.0,341924.0,22133.0,706.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1766829.0,10,0.0,20.0,19.3,615010.0,1.0,1.0,251900.0,142880.0,40932.0,682.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1684863.0,9,0.0,9.0,12.5,695904.0,1.0,0.0,661144.0,270465.0,15164.0,724.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
467077.0,1,0.0,7.0,10.6,51436.0,0.0,0.0,68684.0,11191.0,7173.0,718.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
755744.0,10,0.0,11.0,38.4,855052.0,0.0,0.0,347292.0,512487.0,15997.0,732.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1796450.0,2,0.0,6.0,20.0,108196.0,0.0,0.0,346676.0,28025.0,10719.0,736.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
871511.0,3,0.0,14.0,20.0,695112.0,0.0,0.0,313940.0,384218.0,15469.0,684.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3793179.0,4,0.0,19.0,17.3,2052336.0,0.0,0.0,612634.0,997899.0,57909.0,652.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1719063.0,0,0.0,11.0,18.0,236786.0,0.0,0.0,340604.0,157662.0,10386.0,710.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
851751.0,1,0.0,15.0,12.6,168718.0,0.0,0.0,122738.0,92226.0,2655.0,723.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
811091.0,10,0.0,9.0,12.0,503514.0,0.0,0.0,281754.0,262656.0,7976.0,6940.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1302735.0,8,0.0,12.0,18.0,390126.0,0.0,0.0,215490.0,271567.0,26272.0,7370.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
685976.0,9,0.0,11.0,20.0,638132.0,0.0,0.0,275792.0,283822.0,6288.0,742.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1986032.0,6,0.0,16.0,16.0,1071202.0,0.0,0.0,219010.0,517142.0,43030.0,746.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1371192.0,6,0.0,9.0,25.5,269588.0,1.0,1.0,326238.0,202559.0,18854.0,723.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1408033.0,10,0.0,16.0,22.5,519222.0,0.0,0.0,568656.0,389234.0,27574.0,690.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2282565.0,10,0.0,13.0,33.7,1356014.0,0.0,0.0,119856.0,885362.0,29293.0,744.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1115547.0,10,0.0,6.0,16.7,102432.0,1.0,1.0,99999999.0,70319.0,8292.0,647.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1140912.0,10,0.0,13.0,15.5,614658.0,0.0,0.0,330264.0,382736.0,15688.0,7300.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1262778.0,1,0.0,7.0,24.3,675422.0,0.0,0.0,221540.0,190171.0,7787.0,732.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1094514.0,6,0.0,9.0,31.0,360492.0,0.0,0.0,218504.0,278939.0,25538.0,720.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
876717.0,2,0.0,6.0,15.4,238392.0,1.0,1.0,187572.0,133627.0,10301.0,738.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
772160.0,0,0.0,9.0,13.4,417516.0,0.0,0.0,290576.0,255303.0,15964.0,723.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1639567.0,10,0.0,22.0,19.9,1122748.0,0.0,0.0,431464.0,355851.0,43858.0,731.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1569514.0,10,1.0,13.0,28.2,859034.0,2.0,0.0,454322.0,338295.0,28251.0,710.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1525586.0,10,0.0,18.0,17.6,1118810.0,0.0,0.0,229416.0,503405.0,42335.0,699.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
731823.0,10,0.0,6.0,15.6,733744.0,0.0,0.0,234366.0,285152.0,9819.0,736.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
464930.0,1,0.0,2.0,6.8,66726.0,0.0,0.0,86130.0,48868.0,1321.0,693.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4237817.0,10,0.0,7.0,21.9,1613018.0,0.0,0.0,588830.0,72447.0,33196.0,748.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1277161.0,7,0.0,10.0,8.5,716870.0,0.0,0.0,323840.0,292220.0,15113.0,672.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1050966.0,10,0.0,9.0,23.7,467192.0,0.0,0.0,221254.0,79895.0,19268.0,746.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1568279.0,7,0.0,12.0,9.7,986898.0,0.0,0.0,664356.0,254847.0,13984.0,719.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
890169.0,0,0.0,4.0,11.6,203126.0,0.0,0.0,223102.0,83163.0,6105.0,747.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
968924.0,6,0.0,4.0,23.7,252384.0,0.0,0.0,334422.0,80864.0,2107.0,708.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1943301.0,2,0.0,17.0,22.8,838244.0,0.0,0.0,764610.0,499529.0,22510.0,723.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
748809.0,10,0.0,7.0,16.6,383636.0,0.0,0.0,153494.0,322392.0,13728.0,737.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
